PMID,SigID,Primary Search Query,Additional Searches,Other Terms,,
21670202,21670202-TableS3,Leukemia,,,,
21670469,21670469-TableS2,Lymphoma,,,,
21673604,21673604-Table1,Skin,,,,
21674699,21674699-TableS1,General,,,,
21678067,21678067-Table5,Colon,,,,
21678067,21678067-TableS3,Colon,,,,
21678067,21678067-TableS4,Colon,,,,
21678067,21678067-TableS5,Colon,,,,
21678067,21678067-TableS6,Colon,,,,
21678067,21678067-TableS7,Colon,,,,
21680303,21680303-Table2,Colon,,,,
21681147,21681147-Table3,General,,,,
21683979,21683979-Table1a,General,,,,
21683979,21683979-Table1b,General,,,,
21683979,21683979-Table1c,General,,,,
21690103,21690103-Table2,General,,,,
21690488,21690488-Table1a,Viral,,,,
21690488,21690488-Table1b,Viral,,,,
21695143,21695143-TableS1a,General,,,,
21695143,21695143-TableS1b,General,,,,
21695143,21695143-TableS1c,General,,,,
21695143,21695143-TableS1d,General,,,,
21698167,21698167-TableS1,General,,,,
21698167,21698167-TableS3,General,,,,
21698244,21698244-Table1,General,,,,
21698244,21698244-Table2,General,,,,
21698244,21698244-TableS1,General,,,,
21700819,21700819-Table2,Kidney,,,,
21701558,21701558-TableS2,Breast,,,,
21703203,21703203-Table2,Liver,Kidney,,,
21703415,21703415-TableS5a,Stem Cell,,,,
21703415,21703415-TableS5b,Stem Cell,,,,
21703983,21703983-Table3,Leukemia,,,,
21703983,21703983-SuppTable3a,Leukemia,,,,
21703983,21703983-SuppTable3b,Leukemia,,,,
21703983,21703983-SuppTable5,Leukemia,,,,
21704280,21704280-TableS2,General,,,,
21705112,21705112-TableS1,General,,,,
21705112,21705112-TableS2,General,,,,
21705112,21705112-TableS3,General,,,,
21705112,21705112-TableS4,General,,,,
21705112,21705112-TableS5,General,,,,
21705112,21705112-TableS6,General,,,,
21717121,21717121-TableS1,General,,,,
21717121,21717121-TableS2,General,,,,
21717121,21717121-TableS3,General,,,,
21717121,21717121-TableS4,General,,,,
21717121,21717121-TableS5,General,,,,
21720365,21720365-TableS6,Ovarian,,,,
21720762,21720762-Table2,Breast,,,,
21725974,21725974-Table1,Leukemia,,,,
21725974,21725974-Table2,Leukemia,,,,
21729870,21729870-TableS1a,General,,,,
21729870,21729870-TableS1b,General,,,,
21729870,21729870-TableS1c,General,,,,
21729870,21729870-TableS1d,General,,,,
21729870,21729870-TableS1e,General,,,,
21729870,21729870-TableS1f,General,,,,
21731613,21731613-Table4,General,,,,
21738335,21738335-Table2,Stem Cell,,,,
21739307,21739307-Table2,Thyroid,,,,
21739307,21739307-Table3,Thyroid,,,,
21744267,21744267-Table2,General,,,,
21744267,21744267-Table3,General,,,,
21745735,21745735-Table2,Kidney,,,,
21745735,21745735-Table3,Kidney,,,,
21753780,21753780-Table1,General,,,,
21753780,21753780-Table2,General,,,,
21754983,21754983-Table2,Ovarian,,,,
21761824,21761824-Table2a,Ovarian,,,,
21761824,21761824-Table2b,Ovarian,,,,
21761824,21761824-Table2c,Ovarian,,,,
21761824,21761824-TableS1,Ovarian,,,,
21761824,21761824-TableS2,Ovarian,,,,
21761824,21761824-TableS3,Ovarian,,,,
21761824,21761824-TableS4,Ovarian,,,,
21766182,21766182-TableS1,Breast,,,,
21766182,21766182-TableS2,Breast,,,,
21766182,21766182-TableS3,Breast,,,,
21766182,21766182-TableS4,Breast,,,,
21766182,21766182-TableS5,Breast,,,,
21766182,21766182-TableS6,Breast,,,,
21766182,21766182-TableS7,Breast,,,,
21772334,21772334-Table1,Colon,Brain,,,
21772334,21772334-TableS1,Colon,Brain,,,
21777462,21777462-TableS2,Breast,,,,
21777462,21777462-TableS4a,Breast,,,,
21777462,21777462-TableS4b,Breast,,,,
21777462,21777462-TableS4c,Breast,,,,
21777462,21777462-TableS8a,Breast,,,,
21781289,21781289-TableS2a,Breast,,,,
21781289,21781289-TableS2b,Breast,,,,
21784188,21784188-TableS2,General,,,,
21784845,21784845-TableS3,Breast,,,,
21788410,21788410-TableS5,Lymphoma,,,,
21789246,21789246-TableS1a,Breast,,,,
21789246,21789246-TableS1b,Breast,,,,
21789246,21789246-TableS1c,Breast,,,,
21796664,21796664-TableS1,General,,,,
21796664,21796664-TableS2,General,,,,
21799901,21799901-TableS2,Bladder,Kidney,,,
21801107,21801107-TableS1,General,,,,
21801107,21801107-TableS2a,General,,,,
21801107,21801107-TableS2b,General,,,,
21801107,21801107-TableS3a,General,,,,
21801107,21801107-TableS3b,General,,,,
21801107,21801107-TableS5,General,,,,
21801107,21801107-TableS6,General,,,,
21802006,21802006-Table1,Prostate,Stem Cell,,,
21807638,21807638-TableS3,Breast,,,,
21807638,21807638-TableS4,Breast,,,,
21813447,21813447-TableS5a,Leukemia,,,,
21813447,21813447-TableS5b,Leukemia,,,,
21818254,21818254-TableS2,Breast,,,,
21818293,21818293-TableS1a,Stem Cell,,,,
21818293,21818293-TableS1b,Stem Cell,,,,
21818293,21818293-TableS1c,Stem Cell,,,,
21818293,21818293-TableS1d,Stem Cell,,,,
21818293,21818293-TableS1e,Stem Cell,,,,
21818293,21818293-TableS1f,Stem Cell,,,,
21819625,21819625-Table1a,Mycobacterium,,,,
21819625,21819625-Table1b,Mycobacterium,,,,
21819625,21819625-Table2a,Mycobacterium,,,,
21819625,21819625-Table2b,Mycobacterium,,,,
21819625,21819625-Table4,Mycobacterium,,,,
21819625,21819625-Table5,Mycobacterium,,,,
21819959,21819959-Table1,Mycobacterium,,,,
21819959,21819959-Table3a,Mycobacterium,,,,
21819959,21819959-Table3b,Mycobacterium,,,,
21819959,21819959-Table3c,Mycobacterium,,,,
21819959,21819959-Table3d,Mycobacterium,,,,
21820659,21820659-Table2,General,,,,
21820659,21820659-Table3,General,,,,
21820659,21820659-TableS1,General,,,,
21820659,21820659-TableS2,General,,,,
21828271,21828271-TableS3a,Leukemia,Stem Cell,,,
21828271,21828271-TableS3b,Leukemia,Stem Cell,,,
21828271,21828271-TableS4a,Leukemia,Stem Cell,,,
21828271,21828271-TableS4b,Leukemia,Stem Cell,,,
21829495,21829495-Table2,Mycobacterium,,,,
21829495,21829495-Table3,Mycobacterium,,,,
21829495,21829495-Table4,Mycobacterium,,,,
21829495,21829495-Table5,Mycobacterium,,,,
21829495,21829495-TableS1a,Mycobacterium,,,,
21829495,21829495-TableS1b,Mycobacterium,,,,
21829495,21829495-TableS2,Mycobacterium,,,,
21829638,21829638-TableS2,General,,,,
21829638,21829638-TableS3,General,,,,
21829708,21829708-Table3,Prostate,,,,
21829708,21829708-Table4,Prostate,,,,
21829708,21829708-Table5,Prostate,,,,
21829708,21829708-Table6,Prostate,,,,
21831363,21831363-Table1a,Brain,,,,
21831363,21831363-Table1b,Brain,,,,
21836821,21836821-Table3,Brain,,,,
21838923,21838923-Table6,General,,,,
21838923,21838923-Table7,General,,,,
21840938,21840938-Table1,General,,,,
21840938,21840938-Table4,General,,,,
21846821,21846821-Table1,Head and Neck,,,,
21846821,21846821-TableS2,Head and Neck,,,,
21849299,21849299-Table2,General,,,,
21849299,21849299-Table4,General,,,,
21849302,21849302-Table1,General,,,,
21849418,21849418-TableS2,Ovarian,,,,
21849418,21849418-TableS3,Ovarian,,,,
21850186,21850186-Table2,Stem Cell,,,,
21856767,21856767-Table2,Lymphoma,,,,
21856767,21856767-TableA3,Lymphoma,,,,
21858147,21858147-Table1,Liver,,,,
21858147,21858147-Table2,Liver,,,,
21858147,21858147-Table3,Liver,,,,
21858147,21858147-TableS2a,Liver,,,,
21858147,21858147-TableS2b,Liver,,,,
21858147,21858147-TableS2c,Liver,,,,
21858147,21858147-TableS2d,Liver,,,,
21858147,21858147-TableS2e,Liver,,,,
21858147,21858147-TableS2f,Liver,,,,
21858147,21858147-TableS2g,Liver,,,,
21858147,21858147-TableS2h,Liver,,,,
21859849,21859849-Table2,General,,,,
21868091,21868091-Table2a,General,,,,
21868091,21868091-Table2b,General,,,,
21873988,21873988-TableS8,Leukemia,Stem Cell,,,
21873988,21873988-TableS11a,Leukemia,Stem Cell,,,
21873988,21873988-TableS11b,Leukemia,Stem Cell,,,
21873988,21873988-TableS12,Leukemia,Stem Cell,,,
21873988,21873988-TableS17,Leukemia,Stem Cell,,,
21873988,21873988-TableS25,Leukemia,Stem Cell,,,
21892159,21892159-TableS1,Leukemia,Lymphoma,,,
21897839,21897839-Table2,Uterus,,,,
21897839,21897839-Table3,Uterus,,,,
21898541,21898541-Table2,Stem Cell,,,,
21899947,21899947-Table1,Brain,Stem Cell,,,
21899947,21899947-TableS1,Brain,Stem Cell,,,
21899947,21899947-TableS2,Brain,Stem Cell,,,
21902683,21902683-Table2,Lymphoma,,,,
21905880,21905880-Table2,General,,,,
21905880,21905880-Table3,General,,,,
21905880,21905880-Table4,General,,,,
21905880,21905880-Table5,General,,,,
21917308,21917308-Table2,Lung,,,,
21917308,21917308-Table3,Lung,,,,
21917308,21917308-Table5a,Lung,,,,
21917308,21917308-Table5b,Lung,,,,
21917308,21917308-Table6,Lung,,,,
21917308,21917308-TableS1,Lung,,,,
21917308,21917308-TableS2,Lung,,,,
21917308,21917308-TableS3,Lung,,,,
21917308,21917308-TableS4,Lung,,,,
21917308,21917308-TableS5,Lung,,,,
21917308,21917308-TableS6,Lung,,,,
21917868,21917868-Table1a,Brain,,,,
21917868,21917868-Table1b,Brain,,,,
21917868,21917868-Table2a,Brain,,,,
21917868,21917868-Table2b,Brain,,,,
21917868,21917868-Table3a,Brain,,,,
21917868,21917868-Table3b,Brain,,,,
21917868,21917868-SuppTable1,Brain,,,,
21917868,21917868-SuppTable2,Brain,,,,
21926103,21926103-Table3,Brain,,,,
21926103,21926103-Table4,Brain,,,,
21928115,21928115-Table2,Brain,,,,
21930732,21930732-STable2,Liver,,,,
21931769,21931769-Table1,Breast,,,,
21931769,21931769-TableS1,Breast,,,,
21931769,21931769-TableS3,Breast,,,,
21931799,21931799-Table3a,Stomach,,,,
21931799,21931799-Table3b,Stomach,,,,
21952072,21952072-TableS4,Breast,Stem Cell,,,
21952072,21952072-TableS5,Breast,Stem Cell,,,
21953496,21953496-TableS1,Skin,,,,
21970718,21970718-Table1,Viral,,,,
21970718,21970718-Table2a,Viral,,,,
21970718,21970718-Table2b,Viral,,,,
21970718,21970718-TableS1,Viral,,,,
21971930,21971930-Table1,Breast,,,,
21971930,21971930-Table2,Breast,,,,
21971930,21971930-Table3,Breast,,,,
21987825,21987825-TableS1a,Leukemia,,,,
21987825,21987825-TableS1b,Leukemia,,,,
21993670,21993670-TableS4,Leukemia,,,,
21993670,21993670-TableS5,Leukemia,,,,
22004957,22004957-Table1,Stomach,Lymphoma,,,
22015773,22015773-TableS3,Leukemia,Lymphoma,,,
22015774,22015774-Table1,Lymphoma,Leukemia,,,
22015774,22015774-TableS1,Lymphoma,Leukemia,,,
22018471,22018471-Table1,Mycobacterium,,,,
22019432,22019432-Table3,General,,,,
22020329,22020329-Table1,Breast,,,,
22020329,22020329-Table2,Breast,,,,
22020329,22020329-Table3,Breast,,,,
22031095,22031095-Table1a,General,,,,
22031095,22031095-Table1b,General,,,,
22031095,22031095-TableS3a,General,,,,
22031095,22031095-TableS3b,General,,,,
22035108,22035108-Table2,General,,,,
22052941,22052941-Table1,General,,,,
22052941,22052941-Table2,General,,,,
22052941,22052941-Table3a,General,,,,
22052941,22052941-Table3b,General,,,,
22052941,22052941-Table4a,General,,,,
22052941,22052941-Table4b,General,,,,
22052941,22052941-Table5,General,,,,
22060274,22060274-Table1,General,,,,
22064352,22064352-TableS4,Leukemia,Lymphoma,,,
22064352,22064352-TableS5,Leukemia,Lymphoma,,,
22064352,22064352-TableS6,Leukemia,Lymphoma,,,
22067406,22067406-TableS2,Colon,,,,
22068661,22068661-Table1,General,,,,
22068661,22068661-Table2,General,,,,
22068661,22068661-TableS1,General,,,,
22073136,22073136-TableS3,Ovarian,,,,
22080568,22080568-Table2,Lymphoma,,,,
22080568,22080568-SuppTable2,Lymphoma,,,,
22083351,22083351-TableS3a,Breast,,,,
22083351,22083351-TableS3b,Breast,,,,
22087245,22087245-Table1,General,,,,
22087245,22087245-Table2,General,,,,
22087245,22087245-TableS3a,General,,,,
22087245,22087245-TableS3b,General,,,,
22087245,22087245-TableS3c,General,,,,
22087245,22087245-TableS3d,General,,,,
22087542,22087542-Table3,Lung,,,,
22088470,22088470-Table1,Liver,,,,
22094254,22094254-TableS10,Leukemia,"Lymphoma, Stem Cell",,,
22095227,22095227-Table2,General,,,,
22096509,22096509-TableS1,General,,,,
22096509,22096509-TableS3,General,,,,
22096593,22096593-TableS3,Liver,Kidney,,,
22096593,22096593-TableS4,Liver,Kidney,,,
22099053,22099053-Table1,Leukemia,Lymphoma,,,
22100494,22100494-Table2,General,,,,
22100494,22100494-Table3,General,,,,
22100608,22100608-Table2,General,,,,
22100608,22100608-Table3a,General,,,,
22100608,22100608-Table3b,General,,,,
22100608,22100608-Table4a,General,,,,
22100608,22100608-Table4b,General,,,,
22100608,22100608-Table6,General,,,,
22102544,22102544-Table1a,Stem Cell,Brain,,,
22102544,22102544-Table1b,Stem Cell,Brain,,,
22102544,22102544-Table1c,Stem Cell,Brain,,,
22102544,22102544-Table1d,Stem Cell,Brain,,,
22102544,22102544-Table1e,Stem Cell,Brain,,,
22102544,22102544-Table1f,Stem Cell,Brain,,,
22102544,22102544-Table1g,Stem Cell,Brain,,,
22102544,22102544-Table1h,Stem Cell,Brain,,,
22102544,22102544-Table1i,Stem Cell,Brain,,,
22102544,22102544-Table1j,Stem Cell,Brain,,,
22105560,22105560-Table2,Liver,,,,
22108567,22108567-Table2,General,,,,
22108567,22108567-Table3,General,,,,
22108567,22108567-Table4,General,,,,
22110589,22110589-TableS2,General,,,,
22110589,22110589-TableS3,General,,,,
22110589,22110589-TableS4,General,,,,
22110589,22110589-TableS5,General,,,,
22113416,22113416-Table1,General,,,,
22113416,22113416-Table2,General,,,,
22122743,22122743-Table3,General,,,,
22131344,22131344-Table2,General,,,,
22142306,22142306-Table1a,General,,,,
22142306,22142306-Table1b,General,,,,
22142306,22142306-Table1c,General,,,,
22150124,22150124-Table3,Lymphoma,Leukemia,,,
22150124,22150124-TableS2a,Lymphoma,Leukemia,,,
22150124,22150124-TableS2b,Lymphoma,Leukemia,,,
22154689,22154689-Table1,General,,,,
22155343,22155343-Table2,General,,,,
22157961,22157961-TableS1,Lung,Breast,,,
22164259,22164259-Table1,General,,,,
22164259,22164259-Table2,General,,,,
22164259,22164259-Table3,General,,,,
22164259,22164259-Table4,General,,,,
22164259,22164259-TableS1a,General,,,,
22164259,22164259-TableS1b,General,,,,
22164259,22164259-TableS1c,General,,,,
22164259,22164259-TableS1d,General,,,,
22164259,22164259-TableS2a,General,,gasotransmitter,stress response,
22164259,22164259-TableS2b,General,,gasotransmitter,stress response,
22166955,22166955-Table1,General,,cardiomyocytes,human embryonic stem cells,ion channels
22166955,22166955-Table2,General,,cardiomyocytes,human embryonic stem cells,
22166955,22166955-Table3,General,,cardiomyocytes,human embryonic stem cells,ion channels
22166955,22166955-Table4,General,,cardiomyocytes,human embryonic stem cells,
22171747,22171747-TableS3,Breast,,PTEN Promoter,,
22172905,22172905-Table2,Colon,,,,
22172905,22172905-TableS1,Colon,,,,
22194634,22194634-STable2,Pancreas,,,,
22194634,22194634-STable3,Pancreas,,,,
22194634,22194634-STable7,Pancreas,,,,
22194634,22194634-STable8,Pancreas,,,,
22202459,22202459-TableS6,Liver,Breast,,,
22207686,22207686-TableS2,Leukemia,,,,
22210879,22210879-Table2,Leukemia,Lymphoma,,,
22210879,22210879-Table3,Leukemia,Lymphoma,,,
22220191,22220191-Table1,Breast,,Triple-Negative,poor prognosis,
22220191,22220191-TableS2,Breast,,Triple-Negative,,
22220191,22220191-TableS3a,Breast,,Triple-Negative,SAM Analysis,poor prognosis
22220191,22220191-TableS3b,Breast,,Triple-Negative,SAM Analysis,good prognosis
22235100,22235100-CD10+Table,Breast,,,,
22241791,22241791-TableS1,Ovarian,,,,
22241791,22241791-TableS6,Ovarian,,,,
22251480,22251480-TableS2,Leukemia,,,,
22251838,22251838-Table2a,Breast,,stromal cells,,
22251838,22251838-Table2b,Breast,,stromal cells,,
22251838,22251838-Figure3,Breast,,VEGF pathway,,
22251838,22251838-Figure4a,Breast,,MAPK pathway,tumor,
22251838,22251838-Figure4b,Breast,,MAPK pathway,stroma,
22253797,22253797-Table2,General,,Liver,polyphenols,
22253797,22253797-STable2,General,,Liver,polyphenols,
22260314,22260314-Table2a,Stem Cell,Ovarian,,,
22260314,22260314-Table2b,Stem Cell,Ovarian,,,
22260314,22260314-Table2c,Stem Cell,Ovarian,,,
22260314,22260314-TableS1a,Stem Cell,Ovarian,,,
22260314,22260314-TableS1b,Stem Cell,Ovarian,,,
22260314,22260314-TableS2a,Stem Cell,Ovarian,,,
22260314,22260314-TableS2b,Stem Cell,Ovarian,,,
22260314,22260314-TableS3a,Stem Cell,Ovarian,,,
22260314,22260314-TableS3b,Stem Cell,Ovarian,,,
22260314,22260314-TableS4a,Stem Cell,Ovarian,,,
22260314,22260314-TableS4b,Stem Cell,Ovarian,,,
22260314,22260314-TableS4c,Stem Cell,Ovarian,,,
22260314,22260314-TableS4d,Stem Cell,Ovarian,,,
22260314,22260314-TableS5a,Stem Cell,Ovarian,,,
22260314,22260314-TableS5b,Stem Cell,Ovarian,,,
22262870,22262870-SCMGenes,Breast,,,,
22264586,22264586-Table4,General,,,,
22266861,22266861-TableS5,Ovarian,,,,
22272346,22272346-Table1b,General,,,,
22272346,22272346-Table3,General,,,,
22272763,22272763-Table2,Brain,,,,
22272763,22272763-Table3,Brain,,,,
22272763,22272763-Table4,Brain,,,,
22272763,22272763-Table5,Brain,,,,
22274917,22274917-Table2,Uterus,,,,
22274917,22274917-Table3,Uterus,,,,
22280244,22280244-Table1,General,,,,
22280244,22280244-Table2,General,,,,
22280244,22280244-Table3,General,,,,
22280244,22280244-Table4a,General,,,,
22280244,22280244-Table4b,General,,,,
22281981,22281981-Table1,Liver,Leukemia,,,
22289889,22289889-TableS3a,Lymphoma,Stem Cell,,,
22289889,22289889-TableS3b,Lymphoma,Stem Cell,,,
22289889,22289889-TableS4a,Lymphoma,Stem Cell,,,
22289889,22289889-TableS4b,Lymphoma,Stem Cell,,,
22289889,22289889-TableS5a,Lymphoma,Stem Cell,,,
22289889,22289889-TableS5b,Lymphoma,Stem Cell,,,
22292069,22292069-Table2,Lung,,,,
22292085,22292085-Table1,General,,,,
22294041,22294041-Table2,Lung,,,,
22294041,22294041-Table3,Lung,,,,
22294041,22294041-Table4,Lung,,,,
22313623,22313623-Table2,General,,,,
22313623,22313623-Table3,General,,,,
22313623,22313623-STable1,General,,,,
22320398,22320398-Table2,Pancreas,,,,
22322922,22322922-Table1,Leukemia,,,,
22322993,22322993-Table3,Brain,,,,
22322993,22322993-SuppTable3,Brain,,,,
22322993,22322993-SuppTable6a,Brain,,,,
22322993,22322993-SuppTable6b,Brain,,,,
22328572,22328572-TableS1,Thyroid,Stem Cell,,,
22333595,22333595-Table1,General,,,,
22336227,22336227-Table2,General,,,,
22336227,22336227-Table3,General,,,,
22340501,22340501-STable1a,General,,,,
22340501,22340501-STable1b,General,,,,
22340501,22340501-STable1c,General,,,,
22340501,22340501-STable1d,General,,,,
22340501,22340501-STable1e,General,,,,
22340501,22340501-STable1f,General,,,,
22340501,22340501-STable1g,General,,,,
22343901,22343901-TableS1,Stem Cell,,,,
22344636,22344636-Table1,General,,,,
22348002,22348002-FileS1,Ovarian,,,,
22348014,22348014-TableS1Ba,Ovarian,,,,
22348014,22348014-TableS1Bb,Ovarian,,,,
22360779,22360779-Table2,General,,,,
22363415,22363415-Table4,General,,,,
22366961,22366961-Table2,General,,,,
22370893,22370893-Table1,Breast,"Kidney, Liver",adenocarcinoma cells,,
22371431,22371431-Table2,Uterus,,,,
22371969,22371969-Table2,General,,,,
22371969,22371969-Table3,General,,,,
22371969,22371969-Table4,General,,,,
22384245,22384245-TableS1,Breast,,CTC-predictive profile,,
22387553,22387553-Table1,Lymphoma,,,,
22388797,22388797-Table3,Leukemia,,,,
22393095,22393095-Table1,Colon,,,,
22393095,22393095-TableS4,Colon,,,,
22393095,22393095-TableS5,Colon,,,,
22393095,22393095-TableDS1,Colon,,,,
22393095,22393095-TableDS2,Colon,,,,
22393095,22393095-TableDS3,Colon,,,,
22393407,22393407-Table2,Brain,,,,
22393407,22393407-TableS1,Brain,,,,
22396451,22396451-Table1,Ovarian,,,,
22397681,22397681-Table3,Viral,,,,
22397681,22397681-Table4,Viral,,,,
22413885,22413885-STable1,General,,,,
22413885,22413885-STable2,General,,,,
22413885,22413885-STable3,General,,,,
22424710,22424710-SuppTable1,Lymphoma,,,,
22427040,22427040-Table2,General,,,,
22442279,22442279-Table2,General,,,,
22442279,22442279-Table3,General,,,,
22446084,22446084-Table4,Lymphoma,,,,
22457146,22457146-Table4,General,,,,
22460789,22460789-FigureS3j,Breast,Stem Cell,underexpression,,
22460789,22460789-FigureS3k,Breast,Stem Cell,overexpression,,
22460789,22460789-TableS1,Breast,Stem Cell,prognostic signature,,
22465528,22465528-Table2a,General,,,,
22465528,22465528-Table2b,General,,,,
22465528,22465528-Table2c,General,,,,
22487523,22487523-STable1,Pancreas,,,,
22487523,22487523-STable2,Pancreas,,,,
22489823,22489823-Table2a,Brain,,,,
22489823,22489823-Table2b,Brain,,,,
22490445,22490445-TableS3,Ovarian,,,,
22490445,22490445-TableS4,Ovarian,,,,
22490445,22490445-TableS5,Ovarian,,,,
22490445,22490445-TableS6,Ovarian,,,,
22490445,22490445-Table1,Ovarian,,,,
22492981,22492981-Table2,Ovarian,,,,
22492981,22492981-Table3,Ovarian,,,,
22496163,22496163-TableS1,Leukemia,,,,
